ObjectId,IdBundesland,Bundesland,Landkreis,Altersgruppe,Geschlecht,AnzahlFall,AnzahlTodesfall,Meldedatum,IdLandkreis,Datenstand,NeuerFall,NeuerTodesfall,Refdatum,NeuGenesen,AnzahlGenesen,IstErkrankungsbeginn,Altersgruppe2
1735135,12,Brandenburg,SK Cottbus,A05-A14,W,1,0,2020/12/04 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2020/11/23 00:00:00+00,0,1,1,Nicht übermittelt
1735136,12,Brandenburg,SK Cottbus,A05-A14,W,3,0,2020/12/04 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2020/12/04 00:00:00+00,0,3,0,Nicht übermittelt
1735137,12,Brandenburg,SK Cottbus,A05-A14,W,1,0,2020/12/07 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2020/12/07 00:00:00+00,0,1,0,Nicht übermittelt
1735138,12,Brandenburg,SK Cottbus,A05-A14,W,1,0,2020/12/09 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2020/11/05 00:00:00+00,0,1,1,Nicht übermittelt
1735139,12,Brandenburg,SK Cottbus,A05-A14,W,4,0,2020/12/15 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2020/12/15 00:00:00+00,0,4,0,Nicht übermittelt
1735140,12,Brandenburg,SK Cottbus,A05-A14,W,1,0,2020/12/16 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2020/12/11 00:00:00+00,0,1,1,Nicht übermittelt
1735141,12,Brandenburg,SK Cottbus,A05-A14,W,2,0,2020/12/16 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2020/12/15 00:00:00+00,0,2,1,Nicht übermittelt
1735142,12,Brandenburg,SK Cottbus,A05-A14,W,1,0,2020/12/16 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2020/12/16 00:00:00+00,0,1,0,Nicht übermittelt
1735143,12,Brandenburg,SK Cottbus,A05-A14,W,1,0,2020/12/18 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2020/12/18 00:00:00+00,0,1,0,Nicht übermittelt
1735144,12,Brandenburg,SK Cottbus,A05-A14,W,1,0,2020/12/19 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2020/12/19 00:00:00+00,0,1,0,Nicht übermittelt
1735145,12,Brandenburg,SK Cottbus,A05-A14,W,1,0,2020/12/20 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2020/12/20 00:00:00+00,0,1,0,Nicht übermittelt
1735146,12,Brandenburg,SK Cottbus,A05-A14,W,4,0,2020/12/21 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2020/12/21 00:00:00+00,0,4,0,Nicht übermittelt
1735147,12,Brandenburg,SK Cottbus,A05-A14,W,4,0,2020/12/22 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2020/12/22 00:00:00+00,0,4,0,Nicht übermittelt
1735148,12,Brandenburg,SK Cottbus,A05-A14,W,1,0,2020/12/23 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2020/12/01 00:00:00+00,0,1,1,Nicht übermittelt
1735149,12,Brandenburg,SK Cottbus,A05-A14,W,1,0,2020/12/23 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2020/12/02 00:00:00+00,0,1,1,Nicht übermittelt
1735150,12,Brandenburg,SK Cottbus,A05-A14,W,1,0,2020/12/23 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2020/12/09 00:00:00+00,0,1,1,Nicht übermittelt
1735151,12,Brandenburg,SK Cottbus,A05-A14,W,1,0,2020/12/23 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2020/12/23 00:00:00+00,0,1,0,Nicht übermittelt
1735152,12,Brandenburg,SK Cottbus,A05-A14,W,1,0,2020/12/24 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2020/12/08 00:00:00+00,0,1,1,Nicht übermittelt
1735153,12,Brandenburg,SK Cottbus,A05-A14,W,2,0,2020/12/24 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2020/12/24 00:00:00+00,0,2,1,Nicht übermittelt
1735154,12,Brandenburg,SK Cottbus,A05-A14,W,1,0,2020/12/24 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2020/12/24 00:00:00+00,0,1,0,Nicht übermittelt
1735155,12,Brandenburg,SK Cottbus,A05-A14,W,1,0,2020/12/25 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2020/12/25 00:00:00+00,0,1,0,Nicht übermittelt
1735156,12,Brandenburg,SK Cottbus,A05-A14,W,3,0,2020/12/27 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2020/12/27 00:00:00+00,0,3,0,Nicht übermittelt
1735157,12,Brandenburg,SK Cottbus,A05-A14,W,1,0,2020/12/28 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2020/12/05 00:00:00+00,0,1,1,Nicht übermittelt
1735158,12,Brandenburg,SK Cottbus,A05-A14,W,1,0,2020/12/28 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2020/12/06 00:00:00+00,0,1,1,Nicht übermittelt
1735159,12,Brandenburg,SK Cottbus,A05-A14,W,1,0,2020/12/29 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2020/12/29 00:00:00+00,0,1,0,Nicht übermittelt
1735160,12,Brandenburg,SK Cottbus,A05-A14,W,1,0,2021/01/01 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/01/01 00:00:00+00,0,1,0,Nicht übermittelt
1735161,12,Brandenburg,SK Cottbus,A05-A14,W,1,0,2021/01/02 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2020/12/09 00:00:00+00,0,1,1,Nicht übermittelt
1735162,12,Brandenburg,SK Cottbus,A05-A14,W,3,0,2021/01/02 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/01/02 00:00:00+00,0,3,0,Nicht übermittelt
1735163,12,Brandenburg,SK Cottbus,A05-A14,W,1,0,2021/01/04 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2020/12/30 00:00:00+00,0,1,1,Nicht übermittelt
1735164,12,Brandenburg,SK Cottbus,A05-A14,W,2,0,2021/01/04 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/01/04 00:00:00+00,0,2,0,Nicht übermittelt
1735165,12,Brandenburg,SK Cottbus,A05-A14,W,1,0,2021/01/05 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/01/05 00:00:00+00,0,1,0,Nicht übermittelt
1735166,12,Brandenburg,SK Cottbus,A05-A14,W,4,0,2021/01/07 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/01/07 00:00:00+00,0,4,0,Nicht übermittelt
1735167,12,Brandenburg,SK Cottbus,A05-A14,W,6,0,2021/01/08 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/01/08 00:00:00+00,0,6,0,Nicht übermittelt
1735168,12,Brandenburg,SK Cottbus,A05-A14,W,1,0,2021/01/09 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/01/04 00:00:00+00,0,1,1,Nicht übermittelt
1735169,12,Brandenburg,SK Cottbus,A05-A14,W,1,0,2021/01/09 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/01/09 00:00:00+00,0,1,1,Nicht übermittelt
1735170,12,Brandenburg,SK Cottbus,A05-A14,W,3,0,2021/01/09 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/01/09 00:00:00+00,0,3,0,Nicht übermittelt
1735171,12,Brandenburg,SK Cottbus,A05-A14,W,1,0,2021/01/10 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/01/10 00:00:00+00,0,1,0,Nicht übermittelt
1735172,12,Brandenburg,SK Cottbus,A05-A14,W,1,0,2021/01/12 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2020/12/31 00:00:00+00,0,1,1,Nicht übermittelt
1735173,12,Brandenburg,SK Cottbus,A05-A14,W,2,0,2021/01/12 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/01/06 00:00:00+00,0,2,1,Nicht übermittelt
1735174,12,Brandenburg,SK Cottbus,A05-A14,W,4,0,2021/01/12 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/01/12 00:00:00+00,0,4,0,Nicht übermittelt
1735175,12,Brandenburg,SK Cottbus,A05-A14,W,1,0,2021/01/14 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/01/07 00:00:00+00,0,1,1,Nicht übermittelt
1735176,12,Brandenburg,SK Cottbus,A05-A14,W,1,0,2021/01/14 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/01/14 00:00:00+00,0,1,0,Nicht übermittelt
1735177,12,Brandenburg,SK Cottbus,A05-A14,W,2,0,2021/01/15 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/01/13 00:00:00+00,0,2,1,Nicht übermittelt
1735178,12,Brandenburg,SK Cottbus,A05-A14,W,1,0,2021/01/15 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/01/15 00:00:00+00,0,1,0,Nicht übermittelt
1735179,12,Brandenburg,SK Cottbus,A05-A14,W,1,0,2021/01/16 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/01/16 00:00:00+00,0,1,1,Nicht übermittelt
1735180,12,Brandenburg,SK Cottbus,A05-A14,W,2,0,2021/01/16 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/01/16 00:00:00+00,0,2,0,Nicht übermittelt
1735181,12,Brandenburg,SK Cottbus,A05-A14,W,2,0,2021/01/20 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/01/20 00:00:00+00,0,2,1,Nicht übermittelt
1735182,12,Brandenburg,SK Cottbus,A05-A14,W,1,0,2021/01/21 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/01/21 00:00:00+00,0,1,0,Nicht übermittelt
1735183,12,Brandenburg,SK Cottbus,A05-A14,W,1,0,2021/01/22 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/01/20 00:00:00+00,0,1,1,Nicht übermittelt
1735184,12,Brandenburg,SK Cottbus,A05-A14,W,1,0,2021/01/22 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/01/22 00:00:00+00,0,1,0,Nicht übermittelt
1735185,12,Brandenburg,SK Cottbus,A05-A14,W,1,0,2021/01/27 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/01/27 00:00:00+00,0,1,0,Nicht übermittelt
1735186,12,Brandenburg,SK Cottbus,A05-A14,W,1,0,2021/01/28 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/01/28 00:00:00+00,0,1,0,Nicht übermittelt
1735187,12,Brandenburg,SK Cottbus,A05-A14,W,2,0,2021/01/29 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/01/29 00:00:00+00,0,2,0,Nicht übermittelt
1735188,12,Brandenburg,SK Cottbus,A05-A14,W,1,0,2021/02/01 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/01/29 00:00:00+00,0,1,1,Nicht übermittelt
1735189,12,Brandenburg,SK Cottbus,A05-A14,W,1,0,2021/02/02 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/01/30 00:00:00+00,0,1,1,Nicht übermittelt
1735190,12,Brandenburg,SK Cottbus,A05-A14,W,1,0,2021/02/06 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/02/01 00:00:00+00,0,1,1,Nicht übermittelt
1735191,12,Brandenburg,SK Cottbus,A05-A14,W,2,0,2021/02/06 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/02/06 00:00:00+00,0,2,0,Nicht übermittelt
1735192,12,Brandenburg,SK Cottbus,A05-A14,W,1,0,2021/02/13 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/02/13 00:00:00+00,0,1,0,Nicht übermittelt
1735193,12,Brandenburg,SK Cottbus,A05-A14,W,1,0,2021/02/14 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/02/14 00:00:00+00,0,1,0,Nicht übermittelt
1735194,12,Brandenburg,SK Cottbus,A05-A14,W,1,0,2021/02/15 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/02/15 00:00:00+00,0,1,0,Nicht übermittelt
1735195,12,Brandenburg,SK Cottbus,A05-A14,W,1,0,2021/02/17 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/02/17 00:00:00+00,0,1,0,Nicht übermittelt
1735196,12,Brandenburg,SK Cottbus,A05-A14,W,1,0,2021/02/21 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/02/19 00:00:00+00,0,1,1,Nicht übermittelt
1735197,12,Brandenburg,SK Cottbus,A05-A14,W,2,0,2021/02/24 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/02/24 00:00:00+00,0,2,0,Nicht übermittelt
1735198,12,Brandenburg,SK Cottbus,A05-A14,W,1,0,2021/02/25 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/02/25 00:00:00+00,0,1,0,Nicht übermittelt
1735199,12,Brandenburg,SK Cottbus,A05-A14,W,2,0,2021/02/27 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/02/27 00:00:00+00,0,2,0,Nicht übermittelt
1735200,12,Brandenburg,SK Cottbus,A05-A14,W,1,0,2021/03/02 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/02/24 00:00:00+00,0,1,1,Nicht übermittelt
1735201,12,Brandenburg,SK Cottbus,A05-A14,W,4,0,2021/03/02 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/03/02 00:00:00+00,0,4,0,Nicht übermittelt
1735202,12,Brandenburg,SK Cottbus,A05-A14,W,1,0,2021/03/03 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/03/02 00:00:00+00,0,1,1,Nicht übermittelt
1735203,12,Brandenburg,SK Cottbus,A05-A14,W,1,0,2021/03/04 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/03/01 00:00:00+00,0,1,1,Nicht übermittelt
1735204,12,Brandenburg,SK Cottbus,A05-A14,W,1,0,2021/03/05 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/03/05 00:00:00+00,0,1,0,Nicht übermittelt
1735205,12,Brandenburg,SK Cottbus,A05-A14,W,1,0,2021/03/06 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/03/06 00:00:00+00,0,1,0,Nicht übermittelt
1735206,12,Brandenburg,SK Cottbus,A05-A14,W,2,0,2021/03/08 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/03/08 00:00:00+00,0,2,0,Nicht übermittelt
1735207,12,Brandenburg,SK Cottbus,A05-A14,W,2,0,2021/03/11 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/03/11 00:00:00+00,0,2,0,Nicht übermittelt
1735208,12,Brandenburg,SK Cottbus,A05-A14,W,1,0,2021/03/12 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/03/09 00:00:00+00,0,1,1,Nicht übermittelt
1735209,12,Brandenburg,SK Cottbus,A05-A14,W,1,0,2021/03/13 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/03/11 00:00:00+00,0,1,1,Nicht übermittelt
1735210,12,Brandenburg,SK Cottbus,A05-A14,W,1,0,2021/03/13 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/03/13 00:00:00+00,0,1,0,Nicht übermittelt
1735211,12,Brandenburg,SK Cottbus,A05-A14,W,1,0,2021/03/13 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/03/13 00:00:00+00,0,1,1,Nicht übermittelt
1735212,12,Brandenburg,SK Cottbus,A05-A14,W,3,0,2021/03/16 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/03/16 00:00:00+00,0,3,0,Nicht übermittelt
1735213,12,Brandenburg,SK Cottbus,A05-A14,W,1,0,2021/03/17 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/03/17 00:00:00+00,0,1,0,Nicht übermittelt
1735214,12,Brandenburg,SK Cottbus,A05-A14,W,3,0,2021/03/18 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/03/18 00:00:00+00,0,3,0,Nicht übermittelt
1735215,12,Brandenburg,SK Cottbus,A05-A14,W,1,0,2021/03/19 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/03/13 00:00:00+00,0,1,1,Nicht übermittelt
1735216,12,Brandenburg,SK Cottbus,A05-A14,W,1,0,2021/03/19 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/03/19 00:00:00+00,0,1,0,Nicht übermittelt
1735217,12,Brandenburg,SK Cottbus,A05-A14,W,4,0,2021/03/20 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/03/20 00:00:00+00,0,4,0,Nicht übermittelt
1735218,12,Brandenburg,SK Cottbus,A05-A14,W,1,0,2021/03/21 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/03/19 00:00:00+00,0,1,1,Nicht übermittelt
1735219,12,Brandenburg,SK Cottbus,A05-A14,W,2,0,2021/03/21 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/03/21 00:00:00+00,0,2,0,Nicht übermittelt
1735220,12,Brandenburg,SK Cottbus,A05-A14,W,1,0,2021/03/24 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/03/24 00:00:00+00,0,1,0,Nicht übermittelt
1735221,12,Brandenburg,SK Cottbus,A05-A14,W,1,0,2021/03/25 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/03/25 00:00:00+00,0,1,0,Nicht übermittelt
1735222,12,Brandenburg,SK Cottbus,A05-A14,W,1,0,2021/03/26 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/03/26 00:00:00+00,0,1,0,Nicht übermittelt
1735223,12,Brandenburg,SK Cottbus,A05-A14,W,1,0,2021/03/27 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/03/23 00:00:00+00,0,1,1,Nicht übermittelt
1735224,12,Brandenburg,SK Cottbus,A05-A14,W,1,0,2021/03/27 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/03/27 00:00:00+00,0,1,0,Nicht übermittelt
1735225,12,Brandenburg,SK Cottbus,A05-A14,W,1,0,2021/03/28 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/03/24 00:00:00+00,0,1,1,Nicht übermittelt
1735226,12,Brandenburg,SK Cottbus,A05-A14,W,3,0,2021/03/28 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/03/28 00:00:00+00,0,3,0,Nicht übermittelt
1735227,12,Brandenburg,SK Cottbus,A05-A14,W,2,0,2021/03/30 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/03/30 00:00:00+00,0,2,0,Nicht übermittelt
1735228,12,Brandenburg,SK Cottbus,A05-A14,W,1,0,2021/04/01 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/04/01 00:00:00+00,0,1,0,Nicht übermittelt
1735229,12,Brandenburg,SK Cottbus,A05-A14,W,2,0,2021/04/02 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/04/02 00:00:00+00,0,2,0,Nicht übermittelt
1735230,12,Brandenburg,SK Cottbus,A05-A14,W,1,0,2021/04/04 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/04/04 00:00:00+00,0,1,0,Nicht übermittelt
1735231,12,Brandenburg,SK Cottbus,A05-A14,W,1,0,2021/04/06 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/04/03 00:00:00+00,0,1,1,Nicht übermittelt
1735232,12,Brandenburg,SK Cottbus,A05-A14,W,1,0,2021/04/06 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/04/06 00:00:00+00,0,1,0,Nicht übermittelt
1735233,12,Brandenburg,SK Cottbus,A05-A14,W,1,0,2021/04/07 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/04/03 00:00:00+00,0,1,1,Nicht übermittelt
1735234,12,Brandenburg,SK Cottbus,A05-A14,W,2,0,2021/04/07 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/04/07 00:00:00+00,0,2,0,Nicht übermittelt
1735235,12,Brandenburg,SK Cottbus,A05-A14,W,1,0,2021/04/08 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/04/07 00:00:00+00,0,1,1,Nicht übermittelt
1735236,12,Brandenburg,SK Cottbus,A05-A14,W,3,0,2021/04/08 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/04/08 00:00:00+00,0,3,0,Nicht übermittelt
1735237,12,Brandenburg,SK Cottbus,A05-A14,W,1,0,2021/04/09 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/04/04 00:00:00+00,0,1,1,Nicht übermittelt
1735238,12,Brandenburg,SK Cottbus,A05-A14,W,1,0,2021/04/09 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/04/09 00:00:00+00,0,1,0,Nicht übermittelt
1735239,12,Brandenburg,SK Cottbus,A05-A14,W,2,0,2021/04/10 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/04/10 00:00:00+00,0,2,0,Nicht übermittelt
1735240,12,Brandenburg,SK Cottbus,A05-A14,W,1,0,2021/04/11 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/04/06 00:00:00+00,0,1,1,Nicht übermittelt
1735241,12,Brandenburg,SK Cottbus,A05-A14,W,1,0,2021/04/11 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/04/08 00:00:00+00,0,1,1,Nicht übermittelt
1735242,12,Brandenburg,SK Cottbus,A05-A14,W,1,0,2021/04/11 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/04/11 00:00:00+00,0,1,0,Nicht übermittelt
1735243,12,Brandenburg,SK Cottbus,A05-A14,W,1,0,2021/04/13 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/04/11 00:00:00+00,0,1,1,Nicht übermittelt
1735244,12,Brandenburg,SK Cottbus,A05-A14,W,1,0,2021/04/13 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/04/12 00:00:00+00,0,1,1,Nicht übermittelt
1735245,12,Brandenburg,SK Cottbus,A05-A14,W,1,0,2021/04/13 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/04/13 00:00:00+00,0,1,0,Nicht übermittelt
1735246,12,Brandenburg,SK Cottbus,A05-A14,W,1,0,2021/04/14 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/04/14 00:00:00+00,0,1,0,Nicht übermittelt
1735247,12,Brandenburg,SK Cottbus,A05-A14,W,2,0,2021/04/15 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/04/11 00:00:00+00,0,2,1,Nicht übermittelt
1735248,12,Brandenburg,SK Cottbus,A05-A14,W,2,0,2021/04/15 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/04/15 00:00:00+00,0,2,0,Nicht übermittelt
1735249,12,Brandenburg,SK Cottbus,A05-A14,W,3,0,2021/04/16 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/04/16 00:00:00+00,0,3,0,Nicht übermittelt
1735250,12,Brandenburg,SK Cottbus,A05-A14,W,3,0,2021/04/17 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/04/17 00:00:00+00,0,3,0,Nicht übermittelt
1735251,12,Brandenburg,SK Cottbus,A05-A14,W,1,0,2021/04/21 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/04/21 00:00:00+00,0,1,0,Nicht übermittelt
1735252,12,Brandenburg,SK Cottbus,A05-A14,W,1,0,2021/04/22 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/04/20 00:00:00+00,0,1,1,Nicht übermittelt
1735253,12,Brandenburg,SK Cottbus,A05-A14,W,2,0,2021/04/22 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/04/22 00:00:00+00,0,2,0,Nicht übermittelt
1735254,12,Brandenburg,SK Cottbus,A05-A14,W,3,0,2021/04/23 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/04/23 00:00:00+00,0,3,0,Nicht übermittelt
1735255,12,Brandenburg,SK Cottbus,A05-A14,W,4,0,2021/04/24 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/04/24 00:00:00+00,0,4,0,Nicht übermittelt
1735256,12,Brandenburg,SK Cottbus,A05-A14,W,1,0,2021/04/26 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/04/26 00:00:00+00,0,1,0,Nicht übermittelt
1735257,12,Brandenburg,SK Cottbus,A05-A14,W,1,0,2021/04/27 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/04/20 00:00:00+00,0,1,1,Nicht übermittelt
1735258,12,Brandenburg,SK Cottbus,A05-A14,W,1,0,2021/04/27 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/04/25 00:00:00+00,0,1,1,Nicht übermittelt
1735259,12,Brandenburg,SK Cottbus,A05-A14,W,5,0,2021/04/27 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/04/27 00:00:00+00,0,5,0,Nicht übermittelt
1735260,12,Brandenburg,SK Cottbus,A05-A14,W,1,0,2021/04/28 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/04/20 00:00:00+00,0,1,1,Nicht übermittelt
1735261,12,Brandenburg,SK Cottbus,A05-A14,W,1,0,2021/04/28 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/04/28 00:00:00+00,0,1,0,Nicht übermittelt
1735262,12,Brandenburg,SK Cottbus,A05-A14,W,1,0,2021/04/29 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/04/27 00:00:00+00,0,1,1,Nicht übermittelt
1735263,12,Brandenburg,SK Cottbus,A05-A14,W,2,0,2021/04/30 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/04/30 00:00:00+00,0,2,0,Nicht übermittelt
1735264,12,Brandenburg,SK Cottbus,A05-A14,W,1,0,2021/05/01 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/04/27 00:00:00+00,0,1,1,Nicht übermittelt
1735265,12,Brandenburg,SK Cottbus,A05-A14,W,1,0,2021/05/01 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/04/30 00:00:00+00,0,1,1,Nicht übermittelt
